LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000, units = lj

16000 atoms
1 atom types
8000 bonds
1 bond types

-13.300573168565002 13.300573168565002 xlo xhi
-13.300573168565002 13.300573168565002 ylo yhi
-13.300573168565002 13.300573168565002 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # full

11889 5945 1 -0.75 -11.60636481916474 -13.219470464635672 -11.182808285918938 1 1 0
10086 5043 1 0.75 -7.746852254235123 -7.110829955073127 -12.122871387818575 1 0 0
5867 2934 1 -0.75 -10.412049439960402 -11.48452177505331 -10.327354407045423 2 1 1
1056 528 1 0.75 -11.1648355531623 -7.969454627048473 -12.855368047548081 2 0 0
358 179 1 0.75 -10.396928486738151 -7.097946511557812 -12.915181823797157 -1 1 0
14779 7390 1 -0.75 -8.026106951076692 -12.866548353304575 -10.262157222396327 0 0 2
13725 6863 1 -0.75 -9.173360668879278 -13.129985174884201 -12.701172104925202 -1 1 1
5951 2976 1 -0.75 -12.367939833829148 -7.408501298596003 -7.871143038154883 3 2 0
4342 2171 1 0.75 -13.125645463032274 -10.234105516109524 -12.737464422838977 -1 1 -1
1580 790 1 0.75 -11.278324230932611 -9.534850878813812 -7.456580655070877 1 1 -2
7309 3655 1 -0.75 -13.043110004836173 -10.073323522768725 -8.537237606440716 1 0 0
14682 7341 1 0.75 -12.437566844956088 -10.734953395747153 -12.247786435256355 2 0 0
8312 4156 1 0.75 -7.1344575982518466 -9.01622853275253 -11.50474778325016 2 -2 -1
13202 6601 1 0.75 -9.82279639481295 -11.56235898653425 -11.907660566248316 2 -1 1
7538 3769 1 0.75 -9.689848916861193 -12.937224590538206 -11.811134749400875 0 1 2
5781 2891 1 -0.75 -6.772367424179729 -7.076132655763768 -11.877086360109983 0 0 0
13603 6802 1 -0.75 -9.168635336335797 -11.81073045513322 -12.763752578046375 2 2 1
13604 6802 1 0.75 -8.871345993718236 -11.109889779530512 -12.105855911443664 2 2 1
1579 790 1 -0.75 -11.772956881587767 -10.06423865053308 -8.13472284599403 1 1 -2
13106 6553 1 0.75 -8.726182493441843 -10.42641368656359 -12.951410014560139 1 -1 1
7589 3795 1 -0.75 -7.239920934703975 -12.8754074276959 -12.282696072496334 -2 2 -1
13247 6624 1 -0.75 -12.413887768720992 -11.772956087300852 -8.556203186121847 0 0 1
11890 5945 1 0.75 -12.247344441021273 -12.890745664821628 -11.804349005588435 1 1 0
15753 7877 1 -0.75 -10.768334818384574 -13.197462027171307 -7.26162911192265 1 1 0
15582 7791 1 0.75 -12.092558442725352 -8.528271344822116 -12.591830018309595 2 -1 0
14830 7415 1 0.75 -9.862723655344306 -9.33520492883137 -10.202459142340139 1 0 0
5820 2910 1 0.75 -12.262749059144081 -8.229547096027417 -11.458573550482024 0 0 2
8802 4401 1 0.75 -10.99341774029559 -10.102868040165669 -11.58599861877282 1 -1 -2
5232 2616 1 0.75 -10.451163643799315 -11.177583416311812 -13.127739072950172 0 2 1
6175 3088 1 -0.75 -8.063935618913366 -12.537489629973507 -11.363939334173196 0 0 0
13248 6624 1 0.75 -12.103418296100008 -10.930432469666616 -8.744118757828732 0 0 1
13105 6553 1 -0.75 -9.61276583150291 -10.462714530647197 -12.568331326881726 1 -1 1
14386 7193 1 0.75 -7.850021562743368 -7.500484359443578 -10.229445013689656 -1 1 0
8361 4181 1 -0.75 -12.501818853101685 -10.00765711798947 -9.501022354354925 1 2 3
6167 3084 1 -0.75 -6.812328274071995 -10.104549515477673 -11.526511496051343 1 1 0
14829 7415 1 -0.75 -10.163183976888243 -9.638580221494388 -11.048997231395429 1 0 0
4039 2020 1 -0.75 -12.713845112110365 -11.087246006182697 -11.15734695707757 1 -1 1
11343 5672 1 -0.75 -10.33890634603788 -7.0650457720388955 -11.774621043556468 4 2 1
12495 6248 1 -0.75 -10.855384622458669 -12.081738408284007 -9.316251423307769 -1 0 -1
7215 3608 1 -0.75 -9.139026792686439 -12.608957226392155 -9.590782339612307 0 1 -1
5284 2642 1 0.75 -7.003470231720148 -11.882182554195992 -7.681319401635292 1 1 -1
6176 3088 1 0.75 -8.238938777469958 -12.413294045354348 -12.35090350157795 0 0 0
13790 6895 1 0.75 -12.867853106597458 -12.968783833254792 -9.005865632013466 2 0 0
14839 7420 1 -0.75 -13.153475635994521 -7.624436645912537 -12.20676774992269 0 1 0
6557 3279 1 -0.75 -8.002805496783422 -8.062689901636839 -7.352765781992103 1 0 -1
12496 6248 1 0.75 -10.590630787849154 -12.973222321535259 -9.39711759232 -1 0 -1
13852 6926 1 0.75 -8.326596860654982 -8.959751278852195 -13.115962688986126 0 0 2
3471 1736 1 -0.75 -6.760567982138968 -7.555978487679813 -12.844635136012357 0 2 1
8672 4336 1 0.75 -9.914133474494392 -6.990658206791195 -10.42370105981378 1 1 -2
6612 3306 1 0.75 -12.487402642123595 -13.228028681690242 -12.798747276821654 2 0 -2
4382 2191 1 0.75 -7.916482628790427 -7.962122906504469 -12.86290428178237 0 0 3
1966 983 1 0.75 -9.193514939966205 -8.383025859237053 -13.046517772064528 2 -1 2
6558 3279 1 0.75 -7.985491958934491 -8.879738207340411 -6.846614609239487 1 0 -1
4381 2191 1 -0.75 -7.584976923032859 -8.108623775474925 -11.914079097068248 0 0 3
13280 6640 1 0.75 -7.553719749523708 -7.1487441277129316 -7.646412323893932 1 1 1
3344 1672 1 0.75 -13.082384801199042 -10.72163870047452 -10.177483577127154 0 -1 0
14681 7341 1 -0.75 -12.260639608698296 -11.513720824093824 -12.757961237237142 2 0 0
5868 2934 1 0.75 -10.649750139442764 -11.469972828823202 -11.253176808372226 2 1 1
5290 2645 1 0.75 -10.653356085888111 -12.427736424175531 -11.709195607851614 1 0 0
1511 756 1 -0.75 -9.529205476937165 -7.194910704172762 -9.477216499545584 2 0 1
2865 1433 1 -0.75 -7.563835721898277 -8.316659764154757 -9.63964474866704 0 0 1
