LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000, units = lj

16000 atoms
1 atom types
8000 bonds
1 bond types

-13.300573168565002 13.300573168565002 xlo xhi
-13.300573168565002 13.300573168565002 ylo yhi
-13.300573168565002 13.300573168565002 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # full

1015 508 1 -0.3 -11.858877056899258 -12.441003133611535 -12.053206085467078 2 0 -1
9460 4730 1 0.3 -9.572196748661472 -9.377103097920962 -13.07610874686373 0 1 2
11810 5905 1 0.3 -12.89914102900854 -13.17058018182415 -7.215306831805704 2 -1 0
1454 727 1 0.3 -10.049318684408718 -12.580472048985463 -11.719128364640778 0 0 3
10366 5183 1 0.3 -9.089346101240375 -11.495695137319213 -11.722427189619411 1 1 0
9980 4990 1 0.3 -9.537402758254109 -10.750558970692248 -13.036899141961442 1 2 2
11996 5998 1 0.3 -7.636477743604175 -13.191454828510103 -11.262986834039769 1 0 2
2165 1083 1 -0.3 -11.564418918304902 -8.852224701605104 -7.808803720527988 2 -1 2
11995 5998 1 -0.3 -6.8839616124470195 -12.592556452410767 -11.43583941800532 1 0 2
8278 4139 1 0.3 -11.976785474821812 -12.70175009502586 -13.09619701432988 0 -1 -1
7133 3567 1 -0.3 -10.768796471981352 -11.558944132878377 -9.792668473128849 0 0 -1
5389 2695 1 -0.3 -12.474961392631627 -10.744461899883522 -11.662753361189855 -2 1 -2
11604 5802 1 0.3 -10.994256428855177 -11.573705837036256 -10.811550118774209 1 1 1
7051 3526 1 -0.3 -12.255023722069796 -10.701017495432822 -12.648111082842396 1 1 -2
11603 5802 1 -0.3 -11.743329760072218 -11.569022949517478 -11.412929864305834 1 1 1
984 492 1 0.3 -8.333997414177398 -13.208607009491294 -12.887131827469256 -1 2 0
10340 5170 1 0.3 -6.7295408088629864 -11.182215071558819 -7.405276369714156 0 0 1
13625 6813 1 -0.3 -9.082865528521257 -12.650280964493996 -10.166000035392706 1 1 -1
5080 2540 1 0.3 -12.290000416562703 -8.290924704327685 -12.619063500220228 -1 2 0
5390 2695 1 0.3 -13.053590485784193 -10.020388007004911 -12.010428271750374 -2 1 -2
9032 4516 1 0.3 -12.835677114961108 -9.944179681916689 -13.130530419197981 1 0 -2
13585 6793 1 -0.3 -7.998864809873732 -12.346814036270754 -11.716152239006181 1 -1 -1
675 338 1 -0.3 -6.652595840413405 -6.80107747176582 -12.196753532803749 2 0 2
10567 5284 1 -0.3 -11.437889923396636 -10.639322487325705 -11.963468961203343 1 1 1
2154 1077 1 0.3 -8.586584006522878 -9.198976610798484 -11.37380069804099 -1 -2 0
10121 5061 1 -0.3 -13.18981059849798 -6.989015520898447 -8.573331643370052 1 1 -1
5964 2982 1 0.3 -8.053933559718612 -9.732024892839446 -12.211382710442283 1 0 0
9945 4973 1 -0.3 -9.417958533632458 -8.33115084386712 -12.52016006779376 0 0 1
3545 1773 1 -0.3 -7.108160944466586 -10.718369625075388 -11.672881899125539 -1 0 2
