LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000, units = lj

16000 atoms
1 atom types
8000 bonds
1 bond types

-13.300573168565002 13.300573168565002 xlo xhi
-13.300573168565002 13.300573168565002 ylo yhi
-13.300573168565002 13.300573168565002 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # full

8606 4303 1 0.01 -8.155976586416301 -8.326831235592856 -12.936016121092816 0 -1 -2
5328 2664 1 0.01 -8.747641897783824 -12.602997656532517 -7.281359390915358 0 2 1
3547 1774 1 -0.01 -13.283568796307124 -11.617538464324527 -12.262637969766892 1 3 2
4934 2467 1 0.01 -11.58007624971144 -12.005685069541704 -10.687030384435694 1 1 1
473 237 1 -0.01 -13.248927340333937 -11.56030719993364 -9.569391560508762 0 2 1
4319 2160 1 -0.01 -12.988297179666775 -9.54214923721064 -8.300633251299423 0 0 2
11476 5738 1 0.01 -12.673884775732285 -12.971661331708797 -12.234613495782396 1 1 2
15829 7915 1 -0.01 -7.962729169488393 -10.762202972837452 -12.574989149760105 1 0 -1
5530 2765 1 0.01 -7.8269783983960926 -7.893537419852432 -11.086931696735935 -1 -1 2
2636 1318 1 0.01 -7.770270100617809 -12.22880529101928 -12.113796182346357 1 1 1
2635 1318 1 -0.01 -7.836212567620317 -12.482303517388518 -11.207214695679852 1 1 1
3858 1929 1 0.01 -10.562323454986165 -11.038422740944718 -13.074786918902047 1 0 0
384 192 1 0.01 -11.480043697851187 -10.201470656741126 -11.53753634179025 1 0 1
3857 1929 1 -0.01 -11.013506773297882 -11.758289824917872 -12.64887508607193 1 0 0
14118 7059 1 0.01 -9.041267035317924 -11.356649505573971 -13.077470620122186 1 0 1
7654 3827 1 0.01 -9.85132906156389 -10.680066603955407 -11.900149513619647 1 1 -1
12906 6453 1 0.01 -8.80568090257802 -10.844989406722595 -11.829666982132606 2 0 0
13085 6543 1 -0.01 -6.984819451594867 -11.256364150378023 -12.1527564253138 -1 2 0
176 88 1 0.01 -12.371150685408685 -11.390668042480037 -9.98796609076506 -1 2 -1
5294 2647 1 0.01 -12.906542870327325 -11.463606759040665 -13.191304700290665 1 0 0
7690 3845 1 0.01 -11.900760021274545 -9.479631177733635 -12.673978962563734 2 0 0
383 192 1 -0.01 -12.404868416268995 -10.488114201876197 -11.858038846520394 1 0 1
11732 5866 1 0.01 -9.430227572285679 -9.648556700458593 -11.934893622472895 1 1 2
5492 2746 1 0.01 -10.34190971660009 -9.004851376666853 -12.348153125673033 3 1 0
12905 6453 1 -0.01 -8.741125732028864 -11.752999734958642 -12.05632155322834 2 0 0
10406 5203 1 0.01 -8.648414699024917 -13.229846536436899 -10.25889329446114 -1 1 -2
5084 2542 1 0.01 -10.030151737109275 -12.04276399656588 -13.194348946701755 1 0 1
4128 2064 1 0.01 -12.437192504370206 -8.505973333181155 -13.142354310698133 1 1 2
10442 5221 1 0.01 -11.03664583480305 -9.825818499458983 -12.308149234942562 0 1 -1
11629 5815 1 -0.01 -10.495074388690815 -13.173489972697801 -11.16489237676943 1 0 0
6206 3103 1 0.01 -7.638981624651205 -12.635494699423543 -8.319301963484609 0 1 -1
2713 1357 1 -0.01 -9.32924713059932 -13.293009469670592 -9.473135372113191 1 -1 1
3326 1663 1 0.01 -12.503341169921812 -8.954574649932342 -11.805998684898892 1 -1 1
5178 2589 1 0.01 -6.875822661814095 -7.4175395242355275 -8.249564626606618 -1 0 0
4812 2406 1 0.01 -6.98793279722382 -10.373462059242918 -8.482063570019672 -1 -1 1
9667 4834 1 -0.01 -9.685804455042497 -11.685018761324285 -12.284047495196917 0 0 1
10511 5256 1 -0.01 -11.367263918899527 -7.161650885453826 -12.81092412143536 0 0 2
9893 4947 1 -0.01 -10.432963814074295 -11.83547541024092 -9.46328927920543 0 1 2
3325 1663 1 -0.01 -11.656530684440353 -9.287452768120279 -11.502877837871196 1 -1 1
1993 997 1 -0.01 -8.49145820915362 -9.059844597567508 -12.02447337202831 0 -1 1
6105 3053 1 -0.01 -12.586515306610309 -7.428318386554734 -7.113683869435587 -1 0 0
1994 997 1 0.01 -7.698011979623492 -8.650320377397453 -11.880748540276977 0 -1 1
11630 5815 1 0.01 -10.89127480006218 -12.755630245987819 -10.41631093614839 1 0 0
8605 4303 1 -0.01 -8.661145217322513 -7.484466725631984 -12.82324344846106 0 -1 -2
6754 3377 1 0.01 -12.65090038105584 -13.217107733608797 -7.142021767938532 -1 2 2
2840 1420 1 0.01 -12.554817500988486 -11.796600771897516 -11.02645490097179 1 1 0
15147 7574 1 -0.01 -8.898688571322602 -7.148039560054094 -7.830148416131648 1 1 -1
2674 1337 1 0.01 -10.623506306187556 -10.719322731144876 -6.910453115353109 0 1 1
