LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000, units = lj

16000 atoms
1 atom types
8000 bonds
1 bond types

-13.300573168565002 13.300573168565002 xlo xhi
-13.300573168565002 13.300573168565002 ylo yhi
-13.300573168565002 13.300573168565002 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # full

3242 1621 1 0.1 -10.06757505113444 -12.909633107665101 -8.994078805297228 0 -2 1
8460 4230 1 0.1 -8.37329882233117 -11.297237742902942 -12.473993230174758 0 2 1
12330 6165 1 0.1 -11.87232208717911 -12.429853031509488 -10.902685172345066 2 1 0
10129 5065 1 -0.1 -10.72811517013824 -12.618476308692154 -12.317646764302483 4 0 1
8989 4495 1 -0.1 -9.70692282654606 -11.553721879627776 -12.988888084192686 2 0 1
8161 4081 1 -0.1 -12.475240309274762 -13.295738710880517 -6.861785929544654 -1 1 1
2047 1024 1 -0.1 -11.34575199801031 -13.093629394317249 -6.945050658035248 1 2 1
13917 6959 1 -0.1 -12.524303899465037 -12.70072391542496 -10.14037506318476 0 2 1
13626 6813 1 0.1 -7.667822192335199 -9.206395343209 -10.829409258268182 -2 0 -2
15595 7798 1 -0.1 -13.13891927157665 -8.229954702110078 -10.000692272255261 0 -1 -1
8459 4230 1 -0.1 -7.807862439533848 -12.129394575899447 -12.218363730167285 0 2 1
3935 1968 1 -0.1 -11.733328798666602 -11.966205461824515 -11.851240389329085 1 1 1
11033 5517 1 -0.1 -11.698065415328278 -10.462536458469941 -12.455906444348887 1 0 -1
6944 3472 1 0.1 -7.779197252994509 -13.142534149626245 -11.800964631430515 1 -1 -1
7121 3561 1 -0.1 -10.216481225220047 -11.575383173861734 -12.050666109627448 1 1 0
11961 5981 1 -0.1 -8.398787733995485 -13.282138686098666 -9.796094474257076 1 0 0
2757 1379 1 -0.1 -9.405283569722743 -6.877615186608126 -12.976884346788887 0 0 0
3259 1630 1 -0.1 -7.612537549440512 -10.71134651146207 -12.10846236525809 -1 1 1
168 84 1 0.1 -7.466457768458416 -11.365722016603932 -6.815077128108019 1 1 2
10188 5094 1 0.1 -11.714877290893115 -12.90861287190263 -8.372354674985676 0 -1 -1
10790 5395 1 0.1 -8.548190791200721 -6.889368392692686 -12.362264391848392 2 1 3
9993 4997 1 -0.1 -11.855533814404037 -10.149827196783463 -11.340437816155362 2 1 2
5368 2684 1 0.1 -7.926015695983913 -11.870227718916915 -10.199031959125668 2 2 1
15623 7812 1 -0.1 -6.844481211776801 -11.278752643665976 -7.864266735743956 0 0 1
3312 1656 1 0.1 -12.827636986514843 -12.119810851917238 -8.270428919123379 -1 0 1
11866 5933 1 0.1 -9.275716488685775 -9.5214085532513 -12.568018438891732 0 3 2
11865 5933 1 -0.1 -8.285463464141175 -9.419204666591465 -12.698798627864296 0 3 2
6935 3468 1 -0.1 -10.34553118604502 -13.070489538742642 -11.110742905763647 0 -2 0
9523 4762 1 -0.1 -6.906117876544071 -8.10458242910415 -11.84048254582347 -1 0 1
675 338 1 -0.1 -12.746201970438058 -9.533882015252269 -6.951904515278003 1 2 1
11190 5595 1 0.1 -7.713534381006077 -12.98106302381388 -10.496514025229803 0 1 0
19 10 1 -0.1 -13.050595798739877 -9.243704398748436 -11.685299718359827 1 0 1
15604 7802 1 0.1 -11.821806486950118 -8.463483893146318 -12.626047756231591 -3 2 2
5747 2874 1 -0.1 -12.250791770330709 -6.671678764176924 -13.207716081886222 1 -1 1
12295 6148 1 -0.1 -10.04916535597317 -9.332093808050564 -13.214945948240366 2 0 0
1759 880 1 -0.1 -10.052212519965957 -9.209941483879449 -11.857073654684761 1 2 1
1760 880 1 0.1 -10.073293530456741 -8.371271522059384 -12.291094935629285 1 2 1
15596 7798 1 0.1 -13.121186842411317 -9.14088930511471 -10.287113272572222 0 -1 -1
10055 5028 1 -0.1 -8.225663153936475 -6.714189032501334 -10.073476294417537 0 0 2
1043 522 1 -0.1 -11.672321096318727 -7.628313867140779 -7.693472586723902 1 -1 3
15603 7802 1 -0.1 -12.752842869820984 -8.392675057211424 -12.26923138410897 -3 2 2
10128 5064 1 0.1 -11.159798524302182 -7.627573920421783 -12.322260121924643 1 0 -2
10323 5162 1 -0.1 -9.141402246855247 -11.81754135699656 -10.85074664535988 -1 -1 0
10127 5064 1 -0.1 -11.873409688453627 -7.015682515308037 -12.267006966957908 1 0 -2
6064 3032 1 0.1 -12.607534342195978 -10.669476424388979 -11.684823469859143 2 0 1
4410 2205 1 0.1 -10.798509482326697 -8.293037818281222 -13.199145971951207 0 0 1
10985 5493 1 -0.1 -12.862330542082395 -12.271330203012146 -7.165238020272492 0 1 1
9053 4527 1 -0.1 -6.978888792775647 -8.15531756176349 -13.009369989638987 0 2 0
10144 5072 1 0.1 -10.129313113952673 -7.990374224713004 -9.254776754571793 0 -1 0
3671 1836 1 -0.1 -7.6507452743063515 -6.997407233376539 -7.618312605936049 1 0 2
3936 1968 1 0.1 -10.911735283854672 -11.982183328893887 -11.325970098449915 1 1 1
3282 1641 1 0.1 -11.026487290960738 -6.845704670388125 -11.511812852551259 -1 -1 1
607 304 1 -0.1 -9.673536518744623 -12.479443612422669 -8.033664912093386 2 2 -1
10761 5381 1 -0.1 -12.539335183794678 -12.614595245560277 -9.128375102746816 1 1 0
7122 3561 1 0.1 -9.84497014311265 -11.084527506902358 -11.133067942323102 1 1 0
7563 3782 1 -0.1 -9.5887163150644 -12.327778050580678 -9.793592044479619 1 0 2
