LAMMPS data file via write_data, version 2 Aug 2023, timestep = 500000, units = lj

16000 atoms
1 atom types
8000 bonds
1 bond types

-13.436552 13.436552 xlo xhi
-13.436552 13.436552 ylo yhi
-13.436552 13.436552 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut/coul/long

1 1 1

Bond Coeffs # fene

1 30 1.5 1 1

Atoms # full

14257 7129 1 -0.01 -9.525799813469135 -11.015198263998538 -10.221783463315356 2 1 0
13610 6805 1 0.01 -13.310251823314346 -11.498864738045393 -12.694925470244861 0 0 1
14993 7497 1 -0.01 -11.752618076161466 -8.768071673736985 -10.419080759487743 0 -1 3
14258 7129 1 0.01 -9.28685563552563 -10.390138399956866 -10.936371280674129 2 1 0
9087 4544 1 -0.01 -7.185320453036552 -11.169213342751538 -9.34001352374459 -2 0 2
14994 7497 1 0.01 -12.228239054598758 -9.566820107281345 -10.567173439718456 0 -1 3
2895 1448 1 -0.01 -12.594365512036237 -12.118826414402394 -11.367262968641532 1 3 1
14905 7453 1 -0.01 -13.039777057317744 -13.372387196298432 -9.21233317382038 0 2 -1
6799 3400 1 -0.01 -10.9688503015522 -10.624951213238703 -13.175931755108115 0 2 0
6800 3400 1 0.01 -11.54246364548216 -10.099563721546073 -12.632447134561943 0 2 0
9740 4870 1 0.01 -7.599963355516318 -8.448558782791643 -13.314186980551403 0 1 1
11089 5545 1 -0.01 -10.442186438095746 -10.667902219015573 -10.6965819307591 3 -1 1
1994 997 1 0.01 -10.862756062528353 -13.226077026525294 -8.792599235871098 0 0 1
5662 2831 1 0.01 -8.843566658647449 -10.820701710134774 -9.366699914556031 0 -2 0
14076 7038 1 0.01 -10.80503342882729 -10.077442343337792 -7.781278300897762 1 1 2
8352 4176 1 0.01 -7.616095193009817 -11.125584670584978 -12.784205595850466 4 1 0
12512 6256 1 0.01 -9.244744352448492 -1.3432030915583248 -11.062877225117596 1 -1 3
9525 4763 1 -0.01 -10.785545630270747 -9.7326714477218 -9.729893395959392 1 0 1
8351 4176 1 -0.01 -7.368055454465209 -10.518635084663687 -12.041902917258717 4 1 0
10378 5189 1 0.01 -12.641604370169187 -10.836895731486726 -10.437898791391413 3 -1 0
13964 6982 1 0.01 -12.92129596698551 -11.875984233348793 -9.982028092368058 1 -1 -1
10687 5344 1 -0.01 -8.738078056701033 -9.169011336058048 -7.884713292128439 0 0 0
8044 4022 1 0.01 -12.01846658879366 -5.929385586907878 -12.216699183678701 3 0 1
9215 4608 1 -0.01 -8.937297168961566 -12.675222979263813 -10.637587328410426 -2 0 0
9526 4763 1 0.01 -10.120814077964019 -9.691593046523964 -10.392488049705593 1 0 1
2231 1116 1 -0.01 -11.629533842071234 -10.543379736796956 -9.740965837942607 4 1 0
14762 7381 1 0.01 -11.474363199975256 -13.24773135491796 -10.440863465466752 0 1 0
758 379 1 0.01 -8.409087765208213 -8.31732410206797 -9.807204594904915 2 0 0
9798 4899 1 0.01 -7.142513495724737 -7.54272090874696 -12.101850876112536 1 0 0
7904 3952 1 0.01 -9.76311916974176 -10.323120440945035 -12.085967234529837 0 2 0
5661 2831 1 -0.01 -9.415363734412889 -11.315382093223278 -8.766831179532813 0 -2 0
7903 3952 1 -0.01 -9.728395876633762 -9.949776375090918 -12.990594842853683 0 2 0
9877 4939 1 -0.01 -9.689876203472206 -9.916756189192212 -9.482297244421309 0 0 1
8015 4008 1 -0.01 -7.708777386495178 -11.705931219332168 -11.69659442650883 1 0 -1
11090 5545 1 0.01 -10.723251966710935 -11.51057225154377 -10.386167230491656 3 -1 1
2153 1077 1 -0.01 -10.459424115675699 -10.853613704980177 -9.531801472562647 0 2 2
14075 7038 1 -0.01 -11.730983670364662 -9.763187879110856 -7.8387960854150665 1 1 2
15813 7907 1 -0.01 -10.047493450466229 -8.926513401875422 -9.28378194582407 1 -2 1
2154 1077 1 0.01 -11.1975048966067 -11.417814649507566 -9.233130704530852 0 2 2
8016 4008 1 0.01 -7.239603048109781 -12.047668410581096 -10.926062041708052 1 0 -1
14193 7097 1 -0.01 -7.716483195997525 -11.769162506601415 -9.986320684599377 -1 -1 1
2232 1116 1 0.01 -11.876029378116892 -11.474733588565552 -10.009790620775616 4 1 0
13172 6586 1 0.01 -12.1594362300207 -11.29889264654244 -12.61869283654298 0 -3 0
1839 920 1 -0.01 -9.803036401049095 -12.197028706406305 -7.064308880147415 1 3 -1
12718 6359 1 0.01 -11.347076895232943 -11.681954929333676 -11.851167443726421 3 2 1
12717 6359 1 -0.01 -11.441516724901854 -12.071619508759552 -10.958833102401924 3 2 1
9878 4939 1 0.01 -10.16667139387149 -10.04509167180685 -8.644558927551644 0 0 1
12200 6100 1 0.01 -7.593054269445769 -10.525449771469711 -10.187489710612246 1 2 0
10286 5143 1 0.01 -8.407304694410328 -8.619625872971898 -11.405320314369218 -2 -2 0
3980 1990 1 0.01 -11.485703776714535 -11.044721296871238 -10.931386081796948 1 -1 1
13448 6724 1 0.01 -8.007041751753034 -9.861544739099317 -7.564842317299344 -2 0 -1
3959 1980 1 -0.01 -12.636022355267412 -8.24726778411627 -7.072004872342161 0 2 0
13171 6586 1 -0.01 -11.396514523549905 -11.778738078327933 -12.997052251845107 0 -3 0
12199 6100 1 -0.01 -8.320651618957104 -10.704054305830521 -10.77557106391481 1 2 0
15295 7648 1 -0.01 -10.68326263053761 -13.03226116743923 -11.245609420940825 0 0 2
3788 1894 1 0.01 -9.363746092315301 -12.525733731500795 -9.194331719529503 1 1 0
6504 3252 1 0.01 -11.291904823870063 -10.049896584404172 -8.775228581598862 -2 2 -1
56 28 1 0.01 -11.02530079975787 -9.019945688962864 -9.013308348038704 4 -1 1
11054 5527 1 0.01 -7.323263052047047 -0.036631412362469494 -7.681984944405903 0 -3 0
13082 6541 1 0.01 -10.632382543239817 -12.569414564818336 -10.313345270892343 2 -1 1
12373 6187 1 -0.01 -9.038821447683762 -9.656923346075773 -10.25972555022291 0 3 1
10285 5143 1 -0.01 -8.129497310598428 -9.361429132219238 -11.879550379685828 -2 -2 0
12751 6376 1 -0.01 -13.24700924898732 -2.78187606436635 -12.14669562681371 3 -1 -3
13081 6541 1 -0.01 -11.294855014871573 -12.457026257615668 -9.537399971482898 2 -1 1
9754 4877 1 0.01 -12.033762825749909 -11.790517981656937 -8.666340192452905 0 1 -3
8793 4397 1 -0.01 -7.443988397476382 -1.196267493514238 -13.339741234508177 0 2 -4
15970 7985 1 0.01 -8.130171403744527 -12.317011418119511 -7.936974136448741 1 -1 -1
8909 4455 1 -0.01 -10.762110790040008 -10.851303466472451 -11.71731455194625 0 3 0
13206 6603 1 0.01 -10.138236362998287 -12.014467342328201 -8.376254337622365 1 0 -1
13447 6724 1 -0.01 -8.253175904938423 -10.634108226233472 -7.986133579963895 -2 0 -1
9753 4877 1 -0.01 -13.015885340904193 -11.541388082056594 -8.810635394892609 0 1 -3
